grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,439,20,2744,0.6578947368421052,2.1535408490072974,4.545454545454546,744,219,red,0
402,440,100,425,0.641025641025641,1.7167129586635097,7.718970883841215,721,174,green,0
402,442,3,2240,0.14818285176559504,2.0446948242734484,9.57915359102082,922,174,blue,0
402,452,100,4840,0.13955057546689378,0.9104023469438942,1.681254118420895,755,196,green,0
402,453,3,924,0.003959252952277665,2.7994473056561007,10.678487083839137,943,222,blue,0
402,454,20,725,2.8861501272920305,4.799860035018543,7.1869946822008615,731,259,red,0
402,455,100,462,0.05429595323285208,1.1011815733282782,2.280989616730799,732,171,green,0
402,456,20,1054,0.5988023952095809,1.9647292936705518,13.67243642327044,903,167,red,0
402,461,20,1295,0.6451612903225806,1.1543332219834956,3.2406782282605646,750,221,red,0
402,463,3,506,0.05233835664877513,1.5224618392766185,3.93077723148504,934,231,blue,0
402,464,20,264,0.08797221522311804,1.8635942428857941,6.874649261535878,812,148,red,0
402,466,3,399,0.025950351604490742,1.1269034088376702,6.0,943,162,blue,0
402,471,20,561,0.15000887159734771,3.675786414292349,8.945239015144441,824,219,red,0
402,473,3,840,0.014073405921295535,4.502049615467978,12.095247572927786,758,203,blue,0
402,477,20,1222,0.6451612903225806,1.764376333572925,6.343455255318553,791,208,red,0
402,478,20,1617,0.6369426751592357,1.6932629058904116,6.2823556950864194,778,206,red,0
402,480,20,1748,2.0797258270192573,5.039655968533919,8.594797634138052,740,259,red,0
402,490,20,1073,0.628930817610063,1.6246118853860796,21.932973947038647,942,187,red,0
402,492,100,357,0.6711409395973155,1.9266074297026223,4.896499220802459,936,198,green,0
402,497,20,1500,0.5988023952095809,0.9317154316415908,3.5908588123892846,721,204,red,0
402,499,100,54,0.023387422847414217,1.8531515560093763,13.411949941547197,738,165,green,0
402,500,100,90,0.05500788790837778,2.7627746586975115,8.965517241379311,846,170,green,0
402,502,20,480,0.5952380952380952,1.6666450231911831,11.992525609807325,919,147,red,0
402,503,100,180,0.13297551715562886,1.708648264932825,4.887881097276983,913,205,green,0
402,504,100,120,4.344830378784442,4.344830378784442,4.344830378784442,721,156,green,0
402,509,100,330,0.03982550948944261,1.5766662341124182,4.621612948931683,758,162,green,0
402,510,20,406,0.6097560975609756,3.080288711296397,12.695603082619678,730,202,red,0
402,515,100,88,0.050982249405994384,1.2228503307776726,4.777748521530727,811,149,green,0
402,516,100,24,0.13950955527329945,3.084814126628294,20.771566773948628,856,137,green,0
402,523,100,220,0.6756756756756757,2.393661714361501,7.5138510321001775,826,188,green,0
402,528,100,308,0.78125,0.78125,0.78125,809,204,green,0
402,532,20,1188,0.6622516556291391,2.2362661047800065,9.352517985611511,892,165,red,0
402,534,100,60,0.03730837271525616,1.9227914606125307,14.867336801027484,820,161,green,0
402,539,3,1080,0.1394970175013458,3.1950031841248503,8.242806729244224,904,223,blue,0
402,542,100,64,0.01601478627808284,1.1902239573719966,3.4687207575461123,758,240,green,0
402,543,3,702,0.1151143893047111,3.5186206861054234,9.243225897863367,846,229,blue,0
402,544,20,44,0.02985976526365495,3.4772903017346515,8.380524814062786,858,157,red,0
402,547,20,48,0.6711409395973155,3.343921154026321,19.62025316455696,828,220,red,0
402,548,3,966,0.013252510146387243,2.5014491877225518,6.338028169014084,926,222,blue,0
402,549,20,368,0.12854036396122748,4.786882612154276,10.3958522708521,749,252,red,0
402,551,20,170,0.6666666666666667,1.0855727769100352,2.0689655172413794,817,217,red,0
402,553,3,1060,0.11479162750213298,1.267614716330599,5.47897345745605,939,157,blue,0
402,554,3,253,0.6622516556291391,2.088890839980023,11.030469529212906,813,216,blue,0
402,557,20,735,0.11267082062028255,2.627765840873476,4.850851695024885,749,260,red,0
402,559,3,1260,0.6134969325153374,1.7431805941238656,12.422599874998832,924,155,blue,0
402,562,3,108,0.6329113924050633,1.944173931026376,6.061847931051542,749,163,blue,0
